incident_id,entity_id,metric,series_id,timestamp,available_at,value,kind
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757190900,1757190905,31.49439,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757190960,1757190965,33.61554,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757190960,1757190965,30.63729,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191020,1757191025,45.91853,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191020,1757191025,28.10574,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191080,1757191085,42.83796,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191080,1757191085,37.98047,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191140,1757191145,35.92178,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191140,1757191145,30.22501,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191200,1757191205,47.66107,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191200,1757191205,30.15711,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191260,1757191265,38.13037,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191260,1757191265,32.50588,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191320,1757191325,41.30361,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191320,1757191325,31.90823,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191380,1757191385,38.94954,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191380,1757191385,24.35211,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191440,1757191445,34.70439,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191440,1757191445,31.43316,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191500,1757191505,40.00131,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191500,1757191505,28.8059,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191560,1757191565,35.82612,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191560,1757191565,30.4682,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191620,1757191625,41.4884,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191620,1757191625,31.01344,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191680,1757191685,44.94103,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191680,1757191685,28.40692,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191740,1757191745,38.26531,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191740,1757191745,28.79676,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191800,1757191805,45.16504,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191800,1757191805,28.31668,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191860,1757191865,38.55139,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191860,1757191865,29.15896,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191920,1757191925,42.56503,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757191920,1757191925,26.31796,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757191980,1757191985,35.01911,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192040,1757192045,45.84257,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192040,1757192045,25.28591,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192100,1757192105,38.59045,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192100,1757192105,31.45406,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192160,1757192165,42.73351,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192160,1757192165,29.02928,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192220,1757192225,31.17144,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192280,1757192285,44.22493,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192280,1757192285,25.62095,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192340,1757192345,38.41093,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192340,1757192345,28.04966,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192400,1757192405,42.49343,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192400,1757192405,34.89602,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192460,1757192465,40.26125,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192460,1757192465,33.2016,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192520,1757192525,40.56854,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192520,1757192525,30.75415,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192580,1757192585,34.29518,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192580,1757192585,29.15406,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192640,1757192645,43.52781,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192640,1757192645,30.54253,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192700,1757192705,38.59781,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192700,1757192705,27.42785,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192760,1757192765,43.87854,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192760,1757192765,29.93942,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192820,1757192825,44.41912,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192820,1757192825,26.21651,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192880,1757192885,42.77527,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192880,1757192885,31.96681,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757192940,1757192945,39.86166,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757192940,1757192945,26.3465,gauge
demo-047,aerospike,cpu,aerospike:cpu,1757193000,1757193005,49.71847,gauge
demo-047,aerospike,latency_ms,aerospike:latency_ms,1757193000,1757193005,27.32215,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757188800,1757188805,37.81629,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757188800,1757188805,30.74083,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757188860,1757188865,32.89135,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757188860,1757188865,31.23629,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757188920,1757188925,39.2119,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757188920,1757188925,30.86455,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757188980,1757188985,43.87062,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757188980,1757188985,29.42996,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189040,1757189045,32.05949,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189040,1757189045,29.98956,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189100,1757189105,38.29001,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189100,1757189105,27.8228,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189160,1757189165,31.84905,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189160,1757189165,29.8363,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189220,1757189225,41.30813,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189220,1757189225,28.22668,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189280,1757189285,33.82723,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189280,1757189285,30.96533,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189340,1757189345,35.04628,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189340,1757189345,29.20275,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189400,1757189405,38.29689,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189400,1757189405,29.30227,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189460,1757189465,34.83985,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189460,1757189465,27.3819,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189520,1757189525,44.10683,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189520,1757189525,27.70807,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189580,1757189585,44.19801,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189580,1757189585,28.02958,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189640,1757189645,31.95945,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189700,1757189705,34.29434,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189700,1757189705,28.903,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189760,1757189765,36.77734,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189760,1757189765,31.37302,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189820,1757189825,40.56578,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189820,1757189825,29.93587,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189880,1757189885,39.93353,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189880,1757189885,23.43177,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757189940,1757189945,39.6468,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757189940,1757189945,27.39001,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190000,1757190005,37.54908,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190000,1757190005,26.2269,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190060,1757190065,40.08533,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190060,1757190065,30.83287,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190120,1757190125,41.24954,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190120,1757190125,30.76968,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190180,1757190185,42.4035,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190180,1757190185,23.58515,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190240,1757190245,36.36377,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190240,1757190245,32.36839,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190300,1757190305,39.69594,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190300,1757190305,33.55137,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190360,1757190365,38.40752,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190360,1757190365,34.77627,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190420,1757190425,43.32458,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190420,1757190425,22.29384,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190480,1757190485,35.83116,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190480,1757190485,28.81189,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190540,1757190545,41.28545,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190600,1757190605,34.43768,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190600,1757190605,29.33496,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190660,1757190665,36.14574,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190660,1757190665,33.01579,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190720,1757190725,40.67335,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190720,1757190725,29.72861,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190780,1757190785,44.1967,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190780,1757190785,30.27345,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190840,1757190845,42.05585,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190840,1757190845,31.51118,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190900,1757190905,42.60375,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757190960,1757190965,43.9129,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757190960,1757190965,27.95182,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191020,1757191025,38.92861,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191020,1757191025,34.12559,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191080,1757191085,36.30855,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191080,1757191085,29.65619,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191140,1757191145,39.02566,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191140,1757191145,29.84741,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191200,1757191205,34.8114,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191200,1757191205,33.36902,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191260,1757191265,41.73592,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191260,1757191265,26.48291,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191320,1757191325,47.77578,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191320,1757191325,31.57182,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191380,1757191385,39.87115,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191380,1757191385,40.12485,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191440,1757191445,37.74815,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191440,1757191445,31.04915,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191500,1757191505,42.11069,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191500,1757191505,27.29442,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191560,1757191565,36.45855,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191560,1757191565,33.77087,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191620,1757191625,37.45144,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191620,1757191625,33.07789,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191680,1757191685,40.78363,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191680,1757191685,28.73363,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191740,1757191745,40.33121,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191740,1757191745,28.50184,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191800,1757191805,38.22566,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191800,1757191805,26.55902,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191860,1757191865,33.38797,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191860,1757191865,28.47106,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191920,1757191925,41.07921,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191920,1757191925,31.85104,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757191980,1757191985,32.40776,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757191980,1757191985,30.55018,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192040,1757192045,40.40058,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192040,1757192045,30.53399,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192100,1757192105,45.88112,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192100,1757192105,30.0336,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192160,1757192165,36.49097,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192160,1757192165,30.81789,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192220,1757192225,42.84057,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192220,1757192225,31.65132,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192280,1757192285,42.28994,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192280,1757192285,29.9547,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192340,1757192345,38.83873,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192340,1757192345,33.70598,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192400,1757192405,41.15935,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192400,1757192405,31.22654,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192460,1757192465,37.17832,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192460,1757192465,29.7352,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192520,1757192525,45.80432,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192520,1757192525,29.37605,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192580,1757192585,40.60163,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192580,1757192585,27.88697,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192640,1757192645,31.97407,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192640,1757192645,32.14259,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192700,1757192705,39.19592,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192700,1757192705,32.43429,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192760,1757192765,43.67788,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192760,1757192765,30.29373,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192820,1757192825,47.04897,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192820,1757192825,30.14201,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192880,1757192885,40.5731,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192880,1757192885,28.98064,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757192940,1757192945,38.39493,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757192940,1757192945,29.93137,gauge
demo-047,worker-node,cpu,worker-node:cpu,1757193000,1757193005,38.59644,gauge
demo-047,worker-node,latency_ms,worker-node:latency_ms,1757193000,1757193005,29.65211,gauge
demo-048,amf,cpu,amf:cpu,1757199600,1757199605,41.4052,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757199600,1757199605,28.7245,gauge
demo-048,amf,cpu,amf:cpu,1757199660,1757199665,35.86481,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757199660,1757199665,33.26388,gauge
demo-048,amf,cpu,amf:cpu,1757199720,1757199725,45.03595,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757199720,1757199725,30.63349,gauge
demo-048,amf,cpu,amf:cpu,1757199780,1757199785,38.86258,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757199780,1757199785,28.12469,gauge
demo-048,amf,cpu,amf:cpu,1757199840,1757199845,40.13379,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757199840,1757199845,32.34545,gauge
demo-048,amf,cpu,amf:cpu,1757199900,1757199905,36.4975,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757199900,1757199905,28.28522,gauge
demo-048,amf,cpu,amf:cpu,1757199960,1757199965,35.95702,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757199960,1757199965,30.19809,gauge
demo-048,amf,cpu,amf:cpu,1757200020,1757200025,41.28759,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200020,1757200025,32.12692,gauge
demo-048,amf,cpu,amf:cpu,1757200080,1757200085,38.15878,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200080,1757200085,33.62983,gauge
demo-048,amf,cpu,amf:cpu,1757200140,1757200145,41.21812,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200140,1757200145,26.74993,gauge
demo-048,amf,cpu,amf:cpu,1757200200,1757200205,38.18979,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200200,1757200205,32.39421,gauge
demo-048,amf,cpu,amf:cpu,1757200260,1757200265,33.44109,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200260,1757200265,34.82894,gauge
demo-048,amf,cpu,amf:cpu,1757200320,1757200325,44.49458,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200320,1757200325,28.58417,gauge
demo-048,amf,cpu,amf:cpu,1757200380,1757200385,39.92371,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200380,1757200385,33.62114,gauge
demo-048,amf,cpu,amf:cpu,1757200440,1757200445,38.23848,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200440,1757200445,23.63397,gauge
demo-048,amf,cpu,amf:cpu,1757200500,1757200505,44.16871,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200500,1757200505,32.30284,gauge
demo-048,amf,cpu,amf:cpu,1757200560,1757200565,37.47287,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200560,1757200565,33.38435,gauge
demo-048,amf,cpu,amf:cpu,1757200620,1757200625,38.76357,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200620,1757200625,28.85348,gauge
demo-048,amf,cpu,amf:cpu,1757200680,1757200685,40.55337,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200680,1757200685,31.08352,gauge
demo-048,amf,cpu,amf:cpu,1757200740,1757200745,38.32644,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200740,1757200745,31.22689,gauge
demo-048,amf,cpu,amf:cpu,1757200800,1757200805,35.16045,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200800,1757200805,30.38764,gauge
demo-048,amf,cpu,amf:cpu,1757200860,1757200865,43.54677,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200860,1757200865,29.19796,gauge
demo-048,amf,cpu,amf:cpu,1757200920,1757200925,38.47471,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200920,1757200925,29.7232,gauge
demo-048,amf,cpu,amf:cpu,1757200980,1757200985,34.78188,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757200980,1757200985,29.188,gauge
demo-048,amf,cpu,amf:cpu,1757201040,1757201045,46.57454,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201040,1757201045,29.53168,gauge
demo-048,amf,cpu,amf:cpu,1757201100,1757201105,41.42051,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201100,1757201105,29.94369,gauge
demo-048,amf,cpu,amf:cpu,1757201160,1757201165,44.86353,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201160,1757201165,31.0898,gauge
demo-048,amf,cpu,amf:cpu,1757201220,1757201225,38.2119,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201220,1757201225,23.25169,gauge
demo-048,amf,cpu,amf:cpu,1757201280,1757201285,43.40222,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201280,1757201285,26.4419,gauge
demo-048,amf,cpu,amf:cpu,1757201340,1757201345,40.84279,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201340,1757201345,31.2358,gauge
demo-048,amf,cpu,amf:cpu,1757201400,1757201405,36.80878,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201400,1757201405,29.50259,gauge
demo-048,amf,cpu,amf:cpu,1757201460,1757201465,38.78541,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201460,1757201465,32.78744,gauge
demo-048,amf,cpu,amf:cpu,1757201520,1757201525,42.61221,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201520,1757201525,26.80868,gauge
demo-048,amf,cpu,amf:cpu,1757201580,1757201585,37.73578,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201580,1757201585,27.2204,gauge
demo-048,amf,cpu,amf:cpu,1757201640,1757201645,36.14569,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201640,1757201645,33.2279,gauge
demo-048,amf,cpu,amf:cpu,1757201700,1757201705,39.61505,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201700,1757201705,26.46134,gauge
demo-048,amf,cpu,amf:cpu,1757201760,1757201765,39.4483,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201760,1757201765,29.9917,gauge
demo-048,amf,cpu,amf:cpu,1757201820,1757201825,38.84014,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201820,1757201825,27.52467,gauge
demo-048,amf,cpu,amf:cpu,1757201880,1757201885,41.85087,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201880,1757201885,28.68945,gauge
demo-048,amf,cpu,amf:cpu,1757201940,1757201945,36.83509,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757201940,1757201945,26.88105,gauge
demo-048,amf,cpu,amf:cpu,1757202000,1757202005,40.80389,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202000,1757202005,38.24163,gauge
demo-048,amf,cpu,amf:cpu,1757202060,1757202065,38.82087,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202060,1757202065,31.95864,gauge
demo-048,amf,cpu,amf:cpu,1757202120,1757202125,43.28324,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202120,1757202125,28.1537,gauge
demo-048,amf,cpu,amf:cpu,1757202180,1757202185,39.96606,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202180,1757202185,26.59149,gauge
demo-048,amf,cpu,amf:cpu,1757202240,1757202245,44.53693,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202240,1757202245,25.70595,gauge
demo-048,amf,cpu,amf:cpu,1757202300,1757202305,39.71281,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202300,1757202305,35.61126,gauge
demo-048,amf,cpu,amf:cpu,1757202360,1757202365,35.78149,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202360,1757202365,29.21203,gauge
demo-048,amf,cpu,amf:cpu,1757202420,1757202425,39.89857,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202420,1757202425,30.35449,gauge
demo-048,amf,cpu,amf:cpu,1757202480,1757202485,38.08585,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202480,1757202485,32.14654,gauge
demo-048,amf,cpu,amf:cpu,1757202540,1757202545,39.82487,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202540,1757202545,32.78424,gauge
demo-048,amf,cpu,amf:cpu,1757202600,1757202605,42.54213,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202600,1757202605,31.67792,gauge
demo-048,amf,cpu,amf:cpu,1757202660,1757202665,31.75151,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202660,1757202665,31.26276,gauge
demo-048,amf,cpu,amf:cpu,1757202720,1757202725,33.73849,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202720,1757202725,28.49081,gauge
demo-048,amf,cpu,amf:cpu,1757202780,1757202785,34.33158,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202780,1757202785,35.95999,gauge
demo-048,amf,cpu,amf:cpu,1757202840,1757202845,36.24728,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202840,1757202845,31.42669,gauge
demo-048,amf,cpu,amf:cpu,1757202900,1757202905,30.43391,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202900,1757202905,32.56129,gauge
demo-048,amf,cpu,amf:cpu,1757202960,1757202965,47.93575,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757202960,1757202965,29.23978,gauge
demo-048,amf,cpu,amf:cpu,1757203020,1757203025,35.95334,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757203020,1757203025,32.60052,gauge
demo-048,amf,cpu,amf:cpu,1757203080,1757203085,45.74221,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757203080,1757203085,27.30939,gauge
demo-048,amf,cpu,amf:cpu,1757203140,1757203145,36.34929,gauge
demo-048,amf,latency_ms,amf:latency_ms,1757203140,1757203145,36.2223,gauge
